SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,bureau_total_loans,bureau_active_loans,bureau_closed_loans,bureau_mean_credit,bureau_max_credit,bureau_mean_debt,bureau_mean_overdue,bureau_mean_annuity,bureau_mean_duration,bureau_pct_active,bureau_bal_avg_months,bureau_bal_count_overdue,bureau_bal_count_active,bureau_bal_total_records,latest_status_1,latest_status_2,latest_status_3,latest_status_4,latest_status_5,latest_status_C,latest_status_X,prev_total_apps,prev_approved_apps,prev_refused_apps,prev_mean_requested_credit,prev_mean_approved_credit,prev_mean_annuity,prev_mean_decision_days,prev_mean_down_payment,prev_approved_rate,prev_refused_rate,pos_total_loans,pos_mean_remaining_inst,pos_mean_completed_inst,pos_avg_dpd,pos_avg_dpd_def,pos_latest_balance_month,cc_total_cards,cc_mean_limit,cc_mean_balance,cc_mean_drawings,cc_mean_payment,cc_mean_utilization,cc_max_utilization,inst_total_installments,inst_mean_inst_amount,inst_mean_payment_amount,inst_mean_delay,inst_pct_late,inst_pct_early,inst_max_delay,inst_mean_days_early,AGE,YEARS_EMPLOYED
125610,0,Cash loans,F,N,Y,0,117000.0,258709.5,14980.5,234000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.020713,-18976,-2679,-5665.0,-2359,,1,1,1,1,0,0,Sales staff,1.0,3,3,FRIDAY,13,0,0,0,0,0,0,Self-employed,0.5046036551797874,0.1141262440645194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,75780.0,74952.0,7997.4,-1407.0,7578.0,100.0,0.0,1.0,5.785714285714286,6.214285714285714,0.0,0.0,-34.0,,,,,,,,12.0,7995.90375,7995.90375,0.0,0.0,100.0,-8.0,11.666666666666666,51.989041095890414,7.33972602739726
344560,1,Cash loans,M,Y,N,0,76500.0,654498.0,31617.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003069,-20351,-5493,-3092.0,-3092,10.0,1,1,0,1,0,0,Laborers,2.0,3,3,THURSDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.264389552189019,0.6246431909090522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-587.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,225000.0,272088.0,29303.865,-584.0,,100.0,0.0,1.0,6.0,6.0,0.0,0.0,-7.0,,,,,,,,12.0,29300.7975,29300.7975,0.9166666666666666,41.66666666666667,58.333333333333336,3.0,5.25,55.75616438356165,15.04931506849315
346085,0,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-10232,-2052,-4049.0,-2803,,1,1,0,1,0,0,Sales staff,1.0,3,2,MONDAY,11,0,0,0,0,0,0,Self-employed,,0.6168802254571464,0.4740512892789932,0.0619,0.0578,0.9771,0.6872,0.0262,0.0,0.1379,0.1667,0.2083,0.0412,0.0504,0.0545,0.0,0.0,0.063,0.06,0.9772,0.6994,0.0264,0.0,0.1379,0.1667,0.2083,0.0421,0.0551,0.0568,0.0,0.0,0.0625,0.0578,0.9771,0.6914,0.0264,0.0,0.1379,0.1667,0.2083,0.0419,0.0513,0.0555,0.0,0.0,reg oper account,block of flats,0.0572,Panel,No,0.0,0.0,0.0,0.0,-1127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,3.0,71025.6975,202500.0,5535.75,0.0,,-669.8333333333334,50.0,,,,,,,,,,,,5.0,3.0,2.0,45486.0,47478.6,6145.38,-672.4,2160.0,60.0,40.0,3.0,5.75,3.625,0.0,0.0,-2.0,,,,,,,,24.0,7571.400000000001,6927.96,0.2916666666666667,8.333333333333332,87.5,4.0,8.166666666666666,28.03287671232877,5.6219178082191785
126259,0,Cash loans,F,N,Y,1,157500.0,521280.0,27423.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-15938,-2528,-7661.0,-4633,,1,1,0,1,1,0,High skill tech staff,3.0,2,2,SUNDAY,13,0,0,0,0,0,0,Self-employed,,0.2834975960916026,0.4223696523543468,0.1557,0.0973,0.9796,0.7212,0.0297,0.16,0.1379,0.3333,,0.1219,,0.1396,,0.0,0.1586,0.1009,0.9796,0.7321,0.03,0.1611,0.1379,0.3333,,0.1247,,0.1455,,0.0,0.1572,0.0973,0.9796,0.7249,0.0299,0.16,0.1379,0.3333,,0.124,,0.1421,,0.0,org spec account,block of flats,0.1247,Panel,No,0.0,0.0,0.0,0.0,-965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,4.0,348521.46428571426,1497528.0,212685.78214285715,0.0,,-1182.4285714285713,42.857142857142854,,,,,,,,,,,,4.0,1.0,2.0,56250.0,71715.375,9352.26,-312.25,,25.0,50.0,1.0,7.875,3.5,0.0,0.0,-6.0,,,,,,,,7.0,10609.50857142857,10609.50857142857,0.0,0.0,85.71428571428571,0.0,9.142857142857142,43.66575342465753,6.926027397260274
131875,0,Cash loans,F,Y,Y,1,90000.0,1133748.0,33277.5,990000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-16722,-10089,-6954.0,-267,64.0,1,1,0,1,0,0,Cooking staff,3.0,2,2,FRIDAY,11,0,0,0,0,0,0,Kindergarten,,0.6523980998478499,0.7380196196295241,0.034,0.0283,0.9667,0.5444,0.0142,0.0,0.1379,0.0833,0.125,0.0681,0.0252,0.0388,0.0116,0.0166,0.0347,0.0293,0.9667,0.5622,0.0143,0.0,0.1379,0.0833,0.125,0.0697,0.0275,0.0404,0.0117,0.0176,0.0344,0.0283,0.9667,0.5505,0.0143,0.0,0.1379,0.0833,0.125,0.0693,0.0257,0.0395,0.0116,0.017,reg oper account,block of flats,0.0419,Mixed,No,0.0,0.0,0.0,0.0,-1267.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,5.0,169200.0,450000.0,0.0,0.0,,-1616.4,0.0,,,,,,,,,,,,6.0,4.0,0.0,120628.5,255150.75,24794.35875,-573.3333333333334,10125.0,66.66666666666666,0.0,2.0,9.0,6.923076923076923,0.0,0.0,-11.0,1.0,792692.3076923077,293242.12615384615,29443.351153846153,19500.0,0.37030989994972346,0.43275664705882355,51.0,12568.318235294117,13542.253235294118,0.0,0.0,72.54901960784314,0.0,11.235294117647058,45.81369863013698,27.64109589041096
173315,1,Cash loans,F,N,N,2,90000.0,450000.0,24543.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-11723,-804,-1246.0,-8,,1,1,0,1,0,1,,4.0,2,2,FRIDAY,11,0,0,0,0,0,0,Self-employed,0.6423453440595601,0.6296644317341322,,0.1062,0.0,0.9776,0.6940000000000001,0.0148,0.0,0.069,0.1667,0.2083,0.0139,0.0824,0.0367,0.0193,0.0733,0.1082,0.0,0.9777,0.706,0.0149,0.0,0.069,0.1667,0.2083,0.0142,0.09,0.0383,0.0195,0.0776,0.1072,0.0,0.9776,0.6981,0.0149,0.0,0.069,0.1667,0.2083,0.0141,0.0838,0.0374,0.0194,0.0748,reg oper account,block of flats,0.0529,"Stone, brick",No,0.0,0.0,0.0,0.0,-1564.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,27.0,235706.25,217961.85,13301.979375,-428.3333333333333,7060.5,10.0,90.0,4.0,5.303030303030303,4.454545454545454,0.0,0.0,-9.0,,,,,,,,19.0,14590.136842105261,17585.12605263158,0.0,0.0,100.0,-1.0,11.105263157894736,32.11780821917808,2.202739726027397
422175,0,Revolving loans,F,N,Y,0,360000.0,1012500.0,50625.0,1012500.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.072508,-11173,-3677,-5963.0,-3189,,1,1,0,1,1,0,HR staff,2.0,1,1,WEDNESDAY,16,0,0,0,0,0,0,Government,0.6216947088968152,0.7183584825661129,,0.1856,0.0,0.9801,,,0.2,0.1724,0.3333,,,,0.1545,,0.0004,0.1891,0.0,0.9801,,,0.2014,0.1724,0.3333,,,,0.1609,,0.0005,0.1874,0.0,0.9801,,,0.2,0.1724,0.3333,,,,0.1572,,0.0004,,block of flats,0.1216,"Stone, brick",No,0.0,0.0,0.0,0.0,-3180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.610958904109587,10.073972602739726
356518,0,Cash loans,F,N,Y,0,135000.0,545040.0,26640.0,450000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.019101,-11014,-98,-4888.0,-1473,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,MONDAY,17,0,0,0,0,1,1,Advertising,,0.6907761825000313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-834.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,197955.0,178159.5,17815.95,-834.0,19795.5,100.0,0.0,1.0,5.571428571428571,6.428571428571429,1.3571428571428572,1.3571428571428572,-15.0,,,,,,,,19.0,14214.671052631578,11369.605263157895,6.2105263157894735,36.84210526315789,57.89473684210527,35.0,8.0,30.175342465753424,0.2684931506849315
131170,0,Cash loans,F,N,Y,1,202500.0,232344.0,11308.5,157500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.010006,-14069,-3093,-577.0,-4588,,1,1,0,1,0,1,Accountants,3.0,2,1,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.4325815021050325,0.4837545231350281,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,6.0,638467.7142857143,1350000.0,175628.57142857142,0.0,0.0,-1633.0,14.285714285714285,-36.91135734072022,12.0,349.0,361.0,False,False,False,False,False,False,True,4.0,4.0,0.0,312789.375,360957.375,16454.84625,-1757.5,3153.0,100.0,0.0,4.0,16.045454545454547,6.045454545454546,0.13636363636363635,0.13636363636363635,-1.0,,,,,,,,45.0,34734.106,54635.774000000005,0.28888888888888886,6.666666666666667,93.33333333333333,10.0,11.933333333333334,38.54520547945206,8.473972602739726
231055,0,Cash loans,M,Y,N,0,202500.0,1125000.0,32895.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-17345,-5332,-4668.0,-877,6.0,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Other,0.3413435829171556,0.6982916453483979,0.3996756156233169,0.0082,,0.9757,,,,,0.0417,,,,0.0068,,,0.0084,,0.9757,,,,,0.0417,,,,0.0071,,,0.0083,,0.9757,,,,,0.0417,,,,0.0069,,,,block of flats,0.0053,Wooden,No,1.0,0.0,1.0,0.0,-1547.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,2.0,551319.0,1350000.0,301034.25,0.0,,-562.0,66.66666666666666,,,,,,,,,,,,7.0,7.0,0.0,134796.2142857143,133731.0,10106.1,-1518.4285714285713,7627.5,100.0,0.0,6.0,13.417721518987342,11.063291139240507,0.0,0.0,-6.0,1.0,165000.0,0.0,0.0,,0.0,0.0,78.0,19947.04326923077,18680.893269230768,0.1794871794871795,5.128205128205128,66.66666666666666,5.0,4.615384615384615,47.52054794520548,14.608219178082193
123379,1,Cash loans,F,N,Y,0,202500.0,770292.0,32634.0,688500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.025164,-21220,-1053,-5237.0,-4217,,1,1,0,1,1,0,High skill tech staff,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Medicine,,0.5908528803677146,0.3539876078507373,0.0619,0.0445,0.9776,0.6940000000000001,0.0229,0.0,0.1379,0.1667,0.2083,0.1242,0.0504,0.0538,0.0,0.0,0.063,0.0462,0.9777,0.706,0.0231,0.0,0.1379,0.1667,0.2083,0.127,0.0551,0.0561,0.0,0.0,0.0625,0.0445,0.9776,0.6981,0.0231,0.0,0.1379,0.1667,0.2083,0.1264,0.0513,0.0548,0.0,0.0,not specified,block of flats,0.0549,Panel,No,0.0,0.0,0.0,0.0,-1461.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,14.0,13.0,456296.12,1846350.0,289377.5135294118,0.0,,-1135.6666666666667,51.85185185185185,,,,,,,,,,,,13.0,7.0,4.0,446934.85615384614,503762.24076923076,27628.028181818183,-917.8461538461538,,53.84615384615385,30.76923076923077,6.0,17.846938775510203,8.83673469387755,0.0,0.0,-1.0,1.0,152658.22784810126,51177.98050632911,2933.5443037974683,5322.211518987342,0.28432211392405066,1.03138375,181.0,22169.51900552486,22169.51900552486,0.0,0.0,64.08839779005525,0.0,3.314917127071823,58.136986301369866,2.884931506849315
231991,0,Cash loans,F,Y,Y,0,180000.0,684706.5,35091.0,612000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006852,-19713,-1264,-4060.0,-3182,17.0,1,1,0,1,0,0,Sales staff,2.0,3,3,MONDAY,6,0,0,0,0,1,1,Self-employed,,0.2139776566606269,0.7981372313187245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-844.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,212161.9275,675000.0,0.0,0.0,0.0,-2568.75,0.0,-44.62093862815885,0.0,277.0,277.0,False,False,False,False,False,False,True,8.0,4.0,3.0,386314.875,561800.8125,35033.57357142858,-708.125,49500.0,50.0,37.5,3.0,12.204081632653061,10.775510204081632,0.0,0.0,-1.0,1.0,900000.0,280536.3432,130971.50640000001,133745.77285714285,0.31170704800000004,1.0379246500000001,106.0,45176.551132075474,45558.64061320755,0.0,0.0,60.37735849056604,0.0,9.783018867924529,54.00821917808219,3.463013698630137
169818,0,Cash loans,F,Y,Y,0,157500.0,765000.0,22495.5,765000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-21683,365243,-9071.0,-5106,17.0,1,0,0,1,1,0,,2.0,2,2,MONDAY,12,0,0,0,0,0,0,XNA,,0.7715474597816433,0.6894791426446275,0.1485,0.1187,0.9876,0.83,0.0203,0.16,0.1379,0.3333,0.0417,,0.121,0.1668,0.0,0.0,0.1513,0.1232,0.9876,0.8367,0.0205,0.1611,0.1379,0.3333,0.0417,,0.1322,0.1737,0.0,0.0,0.1499,0.1187,0.9876,0.8323,0.0204,0.16,0.1379,0.3333,0.0417,,0.1231,0.1697,0.0,0.0,reg oper account,block of flats,0.1376,Panel,No,0.0,0.0,0.0,0.0,-2237.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,501291.0,900000.0,272931.0,0.0,,-678.0,66.66666666666666,,,,,,,,,,,,5.0,5.0,0.0,321374.25,339012.0,16304.885999999999,-1722.0,9689.25,100.0,0.0,4.0,26.42222222222222,7.111111111111111,0.0,0.0,-2.0,1.0,166746.57534246575,115667.50684931508,8369.568493150686,12936.512465753425,0.7423275983870967,1.0622981666666667,156.0,13362.864807692307,13362.864807692307,0.0,0.0,60.89743589743589,0.0,9.916666666666666,59.40547945205479,
233712,0,Cash loans,F,N,Y,0,405000.0,781920.0,47965.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.032561,-17465,-7627,-1157.0,-994,,1,1,0,1,0,0,,2.0,1,1,SATURDAY,14,0,0,0,0,0,0,Government,,0.5912704399473007,0.3962195720630885,0.1751,0.0107,0.9806,0.7756,0.0267,0.1332,0.2345,0.2417,0.3125,0.1151,0.1328,0.1459,0.0077,0.0056,0.1681,0.01,0.9772,0.6994,0.0204,0.0,0.2759,0.1667,0.2083,0.0434,0.1451,0.1073,0.0078,0.0069999999999999,0.1665,0.0107,0.9771,0.7786,0.0269,0.12,0.2759,0.1667,0.3125,0.1233,0.1351,0.14,0.0078,0.0068,reg oper account,block of flats,0.1029,Panel,No,0.0,0.0,0.0,0.0,-513.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,2.0,23.0,11.0,12.0,374531.82260869566,1499998.5,56637.3502173913,0.0,0.0,-797.7826086956521,47.82608695652174,-19.332558139534882,4.0,426.0,430.0,False,False,False,False,False,False,True,8.0,3.0,1.0,211758.1875,262994.625,21011.36625,-329.0,0.0,37.5,12.5,3.0,8.5,2.5625,0.0,0.0,-2.0,,,,,,,,14.0,20177.04857142857,20177.04857142857,0.0,0.0,100.0,-5.0,15.428571428571429,47.84931506849315,20.895890410958906
419949,0,Cash loans,F,N,Y,0,72000.0,225000.0,24232.5,225000.0,Children,Pensioner,Secondary / secondary special,Widow,House / apartment,0.015221,-24768,365243,-6445.0,-4002,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,,0.4567305695120089,0.7992967832109371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,225000.0,270000.0,0.0,0.0,,-1931.5,0.0,,,,,,,,,,,,1.0,1.0,0.0,76688.19,76945.5,7025.13,-2369.0,6672.69,100.0,0.0,1.0,6.5,5.5,0.0,0.0,-67.0,,,,,,,,12.0,7020.78375,7020.78375,0.0,0.0,100.0,-3.0,5.75,67.85753424657534,
284652,0,Cash loans,M,Y,Y,2,180000.0,835380.0,35523.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.014464,-12388,-2273,-1188.0,-4613,12.0,1,1,1,1,0,0,Laborers,4.0,2,2,MONDAY,5,0,0,0,0,1,1,Industry: type 7,,0.6009417336839454,0.7032033049040319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-430.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,6.0,531223.0714285715,1242000.0,0.0,0.0,,-1057.5714285714287,14.285714285714285,,,,,,,,,,,,2.0,2.0,0.0,433770.75,433770.75,23821.4025,-716.5,0.0,100.0,0.0,1.0,5.923076923076923,5.923076923076923,0.0,0.0,-17.0,1.0,765000.0,245757.26750000002,46866.087499999994,54457.09875,0.32125133006535944,0.8823541176470588,39.0,20541.844615384613,19641.226153846153,0.0,0.0,61.53846153846154,0.0,7.410256410256411,33.93972602739726,6.227397260273973
304545,0,Cash loans,F,Y,N,0,90000.0,900000.0,28260.0,900000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.020246,-9617,-214,-4496.0,-2305,14.0,1,1,0,1,0,0,Sales staff,2.0,3,3,SATURDAY,14,0,0,0,0,0,0,Self-employed,0.6993569676084656,0.6367037738509876,0.6706517530862718,0.0588,0.07,0.9786,0.7076,0.0091,0.0,0.1379,0.1667,0.2083,0.0461,0.0471,0.0534,0.0039,0.0522,0.0599,0.0726,0.9786,0.7190000000000001,0.0092,0.0,0.1379,0.1667,0.2083,0.0472,0.0514,0.0556,0.0039,0.0553,0.0593,0.07,0.9786,0.7115,0.0092,0.0,0.1379,0.1667,0.2083,0.0469,0.0479,0.0544,0.0039,0.0533,reg oper account,block of flats,0.0584,"Stone, brick",No,4.0,0.0,4.0,0.0,-992.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,120055.5,168750.0,27402.75,0.0,,-725.5,50.0,,,,,,,,,,,,12.0,10.0,1.0,92727.375,89594.25,10116.560454545453,-849.75,5105.8125,83.33333333333334,8.333333333333332,9.0,7.042105263157895,6.347368421052631,0.0,0.0,-4.0,,,,,,,,85.0,9253.715294117648,9653.60911764706,0.047058823529411764,1.1764705882352942,96.47058823529412,4.0,12.694117647058823,26.34794520547945,0.5863013698630137
267504,0,Cash loans,M,Y,Y,1,135000.0,562491.0,27058.5,454500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.0105,-11638,-5009,-6071.0,-4168,21.0,1,1,0,1,1,0,Laborers,3.0,3,3,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 2,,0.7894581445155451,0.5919766183185521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-2942.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.0,145610.56125,472500.0,59788.125,0.0,6827.505,-1430.25,25.0,-34.053333333333335,0.0,150.0,150.0,False,False,False,False,False,True,False,5.0,3.0,0.0,110070.747,134826.3,11706.0,-863.4,3901.1175,60.0,0.0,3.0,11.1,3.55,0.0,0.0,-1.0,1.0,22747.252747252747,7724.298461538462,1378.4380219780219,2358.1686263736265,0.3395706086956522,1.0564339999999999,101.0,6699.812079207921,8927.534851485148,0.0,0.0,23.762376237623762,0.0,4.069306930693069,31.884931506849316,13.723287671232876
403805,0,Cash loans,M,Y,N,0,204750.0,454500.0,33979.5,454500.0,Family,State servant,Secondary / secondary special,Married,Office apartment,0.006233,-14975,-2590,-3238.0,-4061,6.0,1,1,1,1,1,0,Laborers,2.0,2,2,FRIDAY,17,0,0,0,0,0,0,Other,0.5348622307056149,0.7878653879044879,0.4294236843421945,0.0742,,0.9851,,,0.08,0.069,0.3333,,,,,,,0.0756,,0.9851,,,0.0806,0.069,0.3333,,,,,,,0.0749,,0.9851,,,0.08,0.069,0.3333,,,,,,,,block of flats,0.0595,Panel,No,2.0,0.0,2.0,0.0,-2753.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,490498.875,1246500.0,0.0,0.0,3397.9500000000003,-1633.5,25.0,-32.23888888888889,1.0,179.0,180.0,False,False,False,False,False,True,False,2.0,1.0,1.0,107032.5,96327.0,10701.9225,-2577.5,10705.5,50.0,50.0,2.0,0.7446808510638298,9.25531914893617,191.46808510638297,0.0,-4.0,,,,,,,,16.0,10359.433125,10359.4303125,0.0,0.0,68.75,0.0,10.5625,41.02739726027397,7.095890410958904
